"","Depth","Day","Mesocosm","total_L","Class","Compound"
"1216",2,50,8,52.390769191905,"MGDG","MGDG-32:1"
"1217",2,50,8,24.0964183977139,"MGDG","MGDG-32:2"
"1218",2,50,8,30.1473544566162,"MGDG","MGDG-36:2"
"1219",2,50,8,2447.91743356477,"MGDG","MGDG-30:1"
"1220",2,50,8,139.389117360001,"MGDG","MGDG-28:1"
"1221",2,50,8,103.273163919451,"MGDG","MGDG-30:0"
"1222",2,50,8,430.15914180573,"MGDG","MGDG-28:0"
"1223",2,50,8,8.0155801657715,"MGDG","MGDG-30:3"
"1224",2,50,8,2.61063825527602,"Other","PI-DAG-38:5"
"1225",2,50,8,1.30727819126253,"Other","Gly-Cer-38:4"
"1226",2,50,8,146.647558979336,"PC","PC-32:0"
"1227",2,50,8,3.36420848919287,"PC","PC-38:1"
"1228",2,50,8,4.6171459562065,"PC","PC-28:1"
"1229",2,50,8,2.41144276227516,"PC","PC-38:6"
"1230",2,50,8,560.351436263896,"PC","PC-28:0"
"1231",2,50,8,59.7066181029669,"PC","PC-32:1"
"1232",2,50,8,21.2766647375766,"PC","PC-36:1"
"1233",2,50,8,14.6723235215065,"PC","PC-40:9"
"1234",2,50,8,293.466812816404,"PC","PC-30:0"
"1235",2,50,8,3.89067968111799,"PC","PC-26:0"
"1236",2,50,8,107.228146828014,"PC","PC-34:1"
"1237",2,50,8,12.2576566829163,"PC","PC-36:3"
"1238",2,50,8,11.539647211178,"PC","PC-30:1"
"1239",2,50,8,82.2782612391894,"PC","PC-36:2"
"1240",2,50,8,6.31835797055118,"PC","PC-30:2"
"1241",2,50,8,17.1390062623455,"PE","PE-DAG-36:3"
"1242",2,50,8,20.5313487252946,"PE","PE-DAG-44:12"
"1243",2,50,8,64.4597243930778,"PE","PE-DAG-36:2"
"1244",2,50,8,31.1250534141815,"PE","PE-DAG-28:0"
"1245",2,50,8,121.876353670593,"PE","PE-DAG-30:1"
"1246",2,50,8,3.36475876656946,"PE","PE-DAG-40:6"
"1247",2,50,8,77.8104073607144,"PE","PE-DAG-34:1"
"1248",2,50,8,229.09679029669,"PE","PE-DAG-34:2"
"1249",2,50,8,192.856717795095,"PE","PE-DAG-32:1"
"1250",2,50,8,100.175393607638,"PE","PE-DAG-30:0"
"1251",2,50,8,79.8650275092028,"PE","PE-DAG-32:2"
"1252",2,50,8,17.0579595882415,"PE","PE-DAG-32:3"
"1253",2,50,8,69.2866371673611,"PG","PG-DAG-36:1"
"1254",2,50,8,135.592253106766,"PG","PG-DAG-36:5"
"1255",2,50,8,1020.72764291983,"PG","PG-DAG-30:0"
"1256",2,50,8,330.582292478414,"PG","PG-DAG-34:2"
"1257",2,50,8,323.994547905052,"PG","PG-DAG-30:1"
"1258",2,50,8,472.451226333831,"PG","PG-DAG-32:0"
"1259",2,50,8,64.9439989403452,"PG","PG-DAG-32:1"
"1260",2,50,8,516.395736255111,"PG","PG-DAG-36:2"
"1261",2,50,8,462.47982224121,"PG","PG-DAG-34:1"
"1262",2,50,8,29.5739299260006,"SQ","SQDG-32:1"
"1263",2,50,8,0.883929736266002,"SQ","SQDG-38:3"
"1264",2,50,8,112.101690788631,"SQ","SQDG-30:1"
"1265",2,50,8,1325.81716553303,"SQ","SQDG-32:0"
"1266",2,50,8,1.46566654859664,"SQ","SQDG-34:5"
"1267",2,50,8,1048.06197217961,"SQ","SQDG-30:0"
"1268",2,50,8,27.6199393675309,"SQ","SQDG-30:2"
"1269",2,50,8,6.29920995605723,"SQ","SQDG-34:4"
"1270",2,50,8,16.4361774435633,"SQ","SQDG-36:0"
"1271",2,50,8,102.150275621248,"SQ","SQDG-34:2"
"1272",2,50,8,7.91705332947525,"SQ","SQDG-36:2"
"1273",2,50,8,286.335126462411,"SQ","SQDG-28:0"
"1274",2,50,8,50.5450847855266,"SQ","SQDG-32:2"
"1275",2,50,8,133.418793267667,"SQ","SQDG-34:3"
"1276",2,50,8,200.0661076218,"SQ","SQDG-34:1"
"1277",2,50,8,417.223748511096,"SQ","SQDG-34:0"
"1278",1,10,5,3.89545491639663,"BL","DGTA-30:1"
"1279",1,10,5,1.23788303397228,"BL","DGTS-34:0"
"1280",1,10,5,0.70409551238106,"BL","DGTA-34:1"
"1281",1,10,5,6.54002129481875,"BL","DGTS-30:0"
"1282",1,10,5,28.0797778856852,"BL","DGTA-28:0"
"1283",1,10,5,16.4407201289108,"BL","DGCC-28:0"
"1284",1,10,5,1.23788303397228,"BL","DGTS-34:1"
"1285",1,10,5,194.948348304802,"BL","DGCC-30:0"
"1286",1,10,5,3.21348672616889,"BL","DGTS-30:1"
"1287",1,10,5,0.833106096299229,"BL","DGTS-28:1"
"1288",1,10,5,3.33585541469263,"BL","DGTS-32:1"
"1289",1,10,5,2.07872655972463,"BL","DGTS-38:0"
"1290",1,10,5,22.2873987014261,"BL","DGTA-30:0"
"1291",1,10,5,1.76703126824743,"BL","DGCC-36:6"
"1292",1,10,5,1.06398373458811,"BL","DGTA-32:1"
"1293",1,10,5,3.99429428098134,"BL","DGTS-28:0"
"1294",1,10,5,2014.80501481057,"BL","DGCC-32:0"
"1295",1,10,5,1.23393274168539,"DGDG","DGDG-34:0"
"1296",1,10,5,32.4805362482147,"DGDG","DGDG-32:0"
"1297",1,10,5,106.843032602076,"DGDG","DGDG-30:0"
"1298",1,10,5,17.0045835089712,"MGDG","MGDG-32:1"
"1299",1,10,5,34.9987100448367,"MGDG","MGDG-30:1"
"1300",1,10,5,322.288644758605,"MGDG","MGDG-30:0"
"1301",1,10,5,1.13845687791064,"MGDG","MGDG-36:10"
"1302",1,10,5,11.7039095887909,"MGDG","MGDG-34:1"
"1303",1,10,5,43.1959830863754,"MGDG","MGDG-32:2"
"1304",1,10,5,7.58483861200681,"MGDG","MGDG-34:0"
"1305",1,10,5,13.3579619492546,"MGDG","MGDG-30:3"
"1306",1,10,5,410.777389863774,"MGDG","MGDG-28:0"
"1307",1,10,5,36.1300598180789,"Other","Gly-Cer-36:1"
"1308",1,10,5,1.17784238823406,"PC","PC-30:1"
"1309",1,10,5,746.239040331417,"PC","PC-32:0"
"1310",1,10,5,5.59349613228108,"PC","PC-38:6"
"1311",1,10,5,6.51826966780202,"PC","PC-40:9"
"1312",1,10,5,1177.85382124785,"PC","PC-30:0"
"1313",1,10,5,786.076469477567,"PC","PC-28:0"
"1314",1,10,5,6.72902427108935,"PC","PC-32:1"
"1315",1,10,5,2.38756413236147,"PC","PC-36:5"
"1316",1,10,5,13.1154815736322,"PC","PC-36:3"
"1317",1,10,5,15.762047618104,"PE","PE-DAG-36:2"
"1318",1,10,5,1.77558305850439,"PE","PE-DAG-38:6"
"1319",1,10,5,1.59477592889372,"PE","PE-DAG-34:1"
"1320",1,10,5,19.035811492203,"PE","PE-DAG-34:2"
"1321",1,10,5,20.4822124317607,"PG","PG-DAG-34:1"
"1322",1,10,5,4.05804248697868,"PG","PG-DAG-32:1"
"1323",1,10,5,32.4394037260236,"PG","PG-DAG-30:0"
"1324",1,10,5,17.8729358785901,"PG","PG-DAG-36:1"
"1325",1,10,5,29.518893135378,"PG","PG-DAG-34:2"
"1326",1,10,5,2.69702123258996,"PG","PG-DAG-36:2"
"1327",1,10,5,180.728499981458,"SQ","SQDG-32:0"
"1328",1,10,5,169.403866458246,"SQ","SQDG-28:0"
"1329",1,10,5,1.54889307271929,"SQ","SQDG-32:2"
"1330",1,10,5,27.3414372576017,"SQ","SQDG-34:3"
"1331",1,10,5,9.20179768446452,"SQ","SQDG-30:1"
"1332",1,10,5,345.037220884097,"SQ","SQDG-30:0"
"1333",1,10,5,1.36804804788718,"SQ","SQDG-34:2"
"1334",1,14,5,15.5452115497227,"BL","DGCC-28:0"
"1335",1,14,5,3.65740102456567,"BL","DGTA-32:1"
"1336",1,14,5,5.94495593905982,"BL","DGTA-30:1"
"1337",1,14,5,0.796287148454626,"BL","DGTA-34:2"
"1338",1,14,5,2.04057868794514,"BL","DGTS-OH-34:1"
"1339",1,14,5,1.45659417322407,"BL","DGCC-36:6"
"1340",1,14,5,4.57877831414218,"BL","DGTA-34:1"
"1341",1,14,5,6.28346410597691,"BL","DGTS-30:1"
"1342",1,14,5,0.649660677332231,"BL","DGTS-36:2"
"1343",1,14,5,1.90287535331601,"BL","DGTA-36:2"
"1344",1,14,5,103.259960511705,"BL","DGCC-30:0"
"1345",1,14,5,15.2127003599199,"BL","DGTS-28:0"
"1346",1,14,5,1.57144275651928,"BL","DGTS-38:0"
"1347",1,14,5,0.732458552216362,"BL","DGCC-38:6"
"1348",1,14,5,0.652306402529678,"BL","DGTA-32:2"
"1349",1,14,5,31.9596459759091,"BL","DGTA-30:0"
"1350",1,14,5,21.6654172804224,"BL","DGTS-30:0"
"1351",1,14,5,3.27306534421654,"BL","DGTS-34:0"
"1352",1,14,5,26.4766070087316,"BL","DGTA-28:0"
"1353",1,14,5,3.30109353518115,"BL","DGTS-34:1"
"1354",1,14,5,2.01156961181141,"BL","DGTS-28:1"
"1355",1,14,5,0.419637394974054,"BL","DGTS-34:2"
"1356",1,14,5,623.178065732788,"BL","DGCC-32:0"
"1357",1,14,5,7.69671026075014,"BL","DGTS-32:0"
"1358",1,14,5,6.58318733732567,"BL","DGTS-32:1"
"1359",1,14,5,316.857808452302,"DGDG","DGDG-30:0"
"1360",1,14,5,129.926188004727,"DGDG","DGDG-32:0"
"1361",1,14,5,20.1360619254669,"DGDG","DGDG-34:3"
"1362",1,14,5,3.12105337692466,"DGDG","DGDG-34:2"
"1363",1,14,5,1.73249267961967,"DGDG","DGDG-32:2"
"1364",1,14,5,328.003895420985,"DGDG","DGDG-28:0"
"1365",1,14,5,0.714219434487789,"DGDG","DGDG-36:6"
"1366",1,14,5,33.5009758853716,"DGDG","DGDG-32:4"
"1367",1,14,5,12.8452558474083,"DGDG","DGDG-34:1"
"1368",1,14,5,18.5457645950048,"DGDG","DGDG-34:0"
"1369",1,14,5,25.7021336816883,"MGDG","MGDG-34:1"
"1370",1,14,5,32.5776015389116,"MGDG","MGDG-30:3"
"1371",1,14,5,43.8604474761265,"MGDG","MGDG-32:2"
"1372",1,14,5,127.948833227582,"MGDG","MGDG-34:0"
"1373",1,14,5,707.068732414569,"MGDG","MGDG-28:0"
"1374",1,14,5,13.2414226286252,"MGDG","MGDG-28:1"
"1375",1,14,5,22.6391750172101,"MGDG","MGDG-30:2"
"1376",1,14,5,374.674140542506,"MGDG","MGDG-30:1"
"1377",1,14,5,33.0797738010913,"MGDG","MGDG-32:1"
"1378",1,14,5,783.535807645537,"MGDG","MGDG-30:0"
"1379",1,14,5,0.956591717506962,"MGDG","MGDG-32:0"
"1380",1,14,5,21.1677161301114,"Other","Gly-Cer-36:1"
"1381",1,14,5,3.73042547104763,"Other","PI-DAG-38:5"
"1382",1,14,5,7.93081522793211,"PC","PC-28:1"
"1383",1,14,5,249.748372231852,"PC","PC-28:0"
"1384",1,14,5,221.879657508617,"PC","PC-32:0"
"1385",1,14,5,11.0277988472979,"PC","PC-30:1"
"1386",1,14,5,1.31322199418935,"PC","PC-38:6"
"1387",1,14,5,40.0091037603999,"PC","PC-32:1"
"1388",1,14,5,4.5137538370494,"PC","PC-26:0"
"1389",1,14,5,319.426353822753,"PC","PC-30:0"
"1390",1,14,5,2.28003389223311,"PC","PC-40:9"
"1391",1,14,5,97.2846264169375,"PC","PC-34:1"
"1392",1,14,5,16.549299323433,"PC","PC-36:1"
"1393",1,14,5,1.45831664105584,"PC","PC-32:2"
"1394",1,14,5,7.63284445759357,"PE","PE-DAG-36:2"
"1395",1,14,5,54.9611020160564,"PE","PE-DAG-34:2"
"1396",1,14,5,13.2776757409799,"PE","PE-DAG-30:1"
"1397",1,14,5,12.8094181461497,"PE","PE-DAG-34:1"
"1398",1,14,5,36.4138054392121,"PE","PE-DAG-32:1"
"1399",1,14,5,20.2828867539962,"PE","PE-DAG-44:12"
"1400",1,14,5,21.4433020768642,"PE","PE-DAG-28:0"
"1401",1,14,5,2.21256550704543,"PE","PE-DAG-38:6"
"1402",1,14,5,20.7517965484571,"PE","PE-DAG-32:2"
"1403",1,14,5,6.6628062069169,"PE","PE-DAG-36:3"
"1404",1,14,5,193.426273439717,"PG","PG-DAG-32:0"
"1405",1,14,5,80.7749454905511,"PG","PG-DAG-34:3"
"1406",1,14,5,124.590370307554,"PG","PG-DAG-34:1"
"1407",1,14,5,94.6655835617777,"PG","PG-DAG-32:1"
"1408",1,14,5,77.4713817146663,"PG","PG-DAG-30:1"
"1409",1,14,5,36.6162759982974,"PG","PG-DAG-36:2"
"1410",1,14,5,239.162602480697,"PG","PG-DAG-30:0"
"1411",1,14,5,12.9064359596257,"PG","PG-DAG-36:5"
"1412",1,14,5,48.5648928246151,"PG","PG-DAG-36:1"
"1413",1,14,5,87.1149985785934,"PG","PG-DAG-34:2"
"1414",1,14,5,4.67020604851659,"SQ","SQDG-34:0"
"1415",1,14,5,275.185034239701,"SQ","SQDG-30:1"
"1416",1,14,5,70.5183460968664,"SQ","SQDG-34:2"
"1417",1,14,5,0.867594071152221,"SQ","SQDG-26:0"
"1418",1,14,5,1039.06198048856,"SQ","SQDG-32:0"
"1419",1,14,5,5.49458560552075,"SQ","SQDG-34:5"
"1420",1,14,5,32.5483666072275,"SQ","SQDG-34:1"
"1421",1,14,5,658.875588233645,"SQ","SQDG-28:0"
"1422",1,14,5,122.203097939885,"SQ","SQDG-34:3"
"1423",1,14,5,1670.22787724599,"SQ","SQDG-30:0"
"1424",1,14,5,4.69960252884387,"SQ","SQDG-38:3"
"1425",1,14,5,42.9795593426229,"SQ","SQDG-30:2"
"1426",1,14,5,3.61407901329655,"SQ","SQDG-34:4"
"1427",1,14,5,73.7905433204994,"SQ","SQDG-32:2"
"1428",1,14,5,4.17290152242211,"SQ","SQDG-36:0"
"1429",1,20,5,8.80138148020512,"BL","DGTS-30:0"
"1430",1,20,5,70.4417486345314,"BL","DGCC-28:0"
"1431",1,20,5,12.9829107182783,"BL","DGTA-30:0"
"1432",1,20,5,6.71148692886138,"BL","DGTS-34:1"
"1433",1,20,5,4.12863515749984,"BL","DGTA-28:0"
"1434",1,20,5,8.88124061824639,"BL","DGTA-34:1"
"1435",1,20,5,1.04717122904629,"BL","DGTS-34:2"
"1436",1,20,5,232.065525269049,"BL","DGCC-30:0"
"1437",1,20,5,10.5947106923316,"BL","DGTS-28:0"
"1438",1,20,5,0.808893384239425,"BL","DGTS-28:1"
"1439",1,20,5,1.41563131787479,"BL","DGTS-36:2"
"1440",1,20,5,2.08487934034197,"BL","DGTA-36:2"
"1441",1,20,5,3.05761300922495,"BL","DGTS-30:1"
"1442",1,20,5,2.1751169274639,"BL","DGTS-OH-34:1"
"1443",1,20,5,1.67422549477423,"BL","DGTS-38:0"
"1444",1,20,5,380.652748745914,"BL","DGCC-32:0"
"1445",1,20,5,4.99267976902096,"BL","DGTA-30:1"
"1446",1,20,5,6.65422138679315,"BL","DGTS-34:0"
"1447",1,20,5,7.98967169187325,"BL","DGTS-32:1"
"1448",1,20,5,2.03938033222853,"BL","DGTA-32:1"
"1449",1,20,5,1.46630243404966,"DGDG","DGDG-32:5"
"1450",1,20,5,215.624282334097,"DGDG","DGDG-34:1"
"1451",1,20,5,33.987020424792,"DGDG","DGDG-34:2"
"1452",1,20,5,748.394006507511,"DGDG","DGDG-32:1"
"1453",1,20,5,484.732782149879,"DGDG","DGDG-28:0"
"1454",1,20,5,437.926461185953,"DGDG","DGDG-30:0"
"1455",1,20,5,28.5927318798645,"DGDG","DGDG-34:3"
"1456",1,20,5,268.920285884437,"DGDG","DGDG-32:0"
"1457",1,20,5,91.5345614248796,"DGDG","DGDG-34:4"
"1458",1,20,5,11.0130332152025,"MGDG","MGDG-36:0"
"1459",1,20,5,165.921490704924,"MGDG","MGDG-30:1"
"1460",1,20,5,32.1283581133154,"MGDG","MGDG-36:5"
"1461",1,20,5,0.739715322714439,"MGDG","MGDG-36:4"
"1462",1,20,5,101.163321317205,"MGDG","MGDG-30:2"
"1463",1,20,5,424.583531568261,"MGDG","MGDG-30:0"
"1464",1,20,5,168.779198442254,"MGDG","MGDG-34:0"
"1465",1,20,5,815.049431703955,"MGDG","MGDG-28:0"
"1466",1,20,5,55.4413158719197,"MGDG","MGDG-34:1"
"1467",1,20,5,16.9561041103908,"MGDG","MGDG-32:2"
"1468",1,20,5,33.0903355983717,"MGDG","MGDG-30:3"
"1469",1,20,5,15.68737008475,"MGDG","MGDG-28:1"
"1470",1,20,5,101.163920568114,"MGDG","MGDG-32:1"
"1471",1,20,5,15.906552931951,"Other","PI-DAG-38:5"
"1472",1,20,5,4.51438409227156,"Other","Gly-Cer-36:1"
"1473",1,20,5,104.710743662202,"PC","PC-34:1"
"1474",1,20,5,2.43346679500501,"PC","PC-26:0"
"1475",1,20,5,3.05155684259665,"PC","PC-28:1"
"1476",1,20,5,1.65210551480175,"PC","PC-40:9"
"1477",1,20,5,393.158901569752,"PC","PC-28:0"
"1478",1,20,5,158.460720434962,"PC","PC-32:0"
"1479",1,20,5,25.5411046880494,"PC","PC-32:1"
"1480",1,20,5,3.93290350238509,"PC","PC-36:3"
"1481",1,20,5,1.87162234550111,"PC","PC-38:6"
"1482",1,20,5,2.79808473237761,"PC","PC-30:1"
"1483",1,20,5,23.0684157995695,"PC","PC-36:1"
"1484",1,20,5,212.758384705927,"PC","PC-30:0"
"1485",1,20,5,18.1368195212935,"PE","PE-DAG-36:2"
"1486",1,20,5,1.06185056668423,"PE","PE-DAG-32:2"
"1487",1,20,5,3.53314801521225,"PE","PE-DAG-30:1"
"1488",1,20,5,5.59284662482473,"PE","PE-DAG-28:0"
"1489",1,20,5,67.6589461973893,"PE","PE-DAG-44:12"
"1490",1,20,5,187.371571410848,"PG","PG-DAG-34:2"
"1491",1,20,5,216.190464557648,"PG","PG-DAG-30:0"
"1492",1,20,5,168.507656825023,"PG","PG-DAG-32:0"
"1493",1,20,5,46.8100417894183,"PG","PG-DAG-34:3"
"1494",1,20,5,247.34578319824,"PG","PG-DAG-34:1"
"1495",1,20,5,20.2976166900918,"PG","PG-DAG-36:5"
"1496",1,20,5,51.4757438409502,"PG","PG-DAG-36:1"
"1497",1,20,5,304.469101415127,"PG","PG-DAG-32:1"
"1498",1,20,5,113.817785376942,"PG","PG-DAG-30:1"
"1499",1,20,5,119.110806567174,"PG","PG-DAG-36:2"
"1500",1,20,5,39.0685831125935,"SQ","SQDG-30:1"
"1501",1,20,5,223.516193633532,"SQ","SQDG-28:0"
"1502",1,20,5,72.8322373540239,"SQ","SQDG-36:0"
"1503",1,20,5,8.53166404006852,"SQ","SQDG-38:3"
"1504",1,20,5,3898.46655420884,"SQ","SQDG-32:0"
"1505",1,20,5,377.592643611213,"SQ","SQDG-34:1"
"1506",1,20,5,4.51564663775892,"SQ","SQDG-34:4"
"1507",1,20,5,5.16120202723321,"SQ","SQDG-30:2"
"1508",1,20,5,10.4251928631186,"SQ","SQDG-34:0"
"1509",1,20,5,141.870433287786,"SQ","SQDG-34:2"
"1510",1,20,5,2211.43068589091,"SQ","SQDG-30:0"
"1511",1,20,5,0.697605728390123,"SQ","SQDG-26:0"
"1512",1,20,5,322.216214728321,"SQ","SQDG-34:3"
"1513",1,20,5,24.2736311813533,"SQ","SQDG-32:2"
"1514",1,20,5,1.43178945625557,"SQ","SQDG-34:5"
"1515",1,20,5,5.85738013328094,"SQ","SQDG-36:2"
"1516",1,24,5,11.0217888814734,"BL","DGTA-30:0"
"1517",1,24,5,412.837143267751,"BL","DGCC-32:0"
"1518",1,24,5,1.53102553276638,"BL","DGTS-36:2"
"1519",1,24,5,6.5118936946937,"BL","DGTA-28:0"
"1520",1,24,5,76.6604279686384,"BL","DGCC-28:0"
"1521",1,24,5,8.29087927390084,"BL","DGTA-30:1"
"1522",1,24,5,3.5562254753916,"BL","DGTS-OH-34:1"
"1523",1,24,5,10.6457864459236,"BL","DGTS-34:1"
"1524",1,24,5,2.26610804487301,"BL","DGTA-32:1"
"1525",1,24,5,8.0790863959874,"BL","DGTS-30:0"
"1526",1,24,5,5.54456228335049,"BL","DGTS-32:1"
"1527",1,24,5,1.37636340011969,"BL","DGTS-38:0"
"1528",1,24,5,149.54289795707,"BL","DGCC-30:0"
"1529",1,24,5,10.856279674362,"BL","DGTS-28:0"
"1530",1,24,5,1.57832815951773,"BL","DGTS-30:1"
"1531",1,24,5,4.92090356558629,"BL","DGTA-34:1"
"1532",1,24,5,10.6457864459236,"BL","DGTS-34:0"
"1533",1,24,5,4.49017742788027,"BL","DGTA-36:2"
"1534",1,24,5,745.639867337362,"DGDG","DGDG-28:0"
"1535",1,24,5,756.536787380072,"DGDG","DGDG-32:1"
"1536",1,24,5,114.413520845857,"DGDG","DGDG-34:4"
"1537",1,24,5,356.729298379728,"DGDG","DGDG-30:0"
"1538",1,24,5,75.9865452441529,"DGDG","DGDG-34:1"
"1539",1,24,5,23.1955732104709,"DGDG","DGDG-34:3"
"1540",1,24,5,2.40967328524281,"DGDG","DGDG-32:5"
"1541",1,24,5,18.1866540698398,"DGDG","DGDG-34:7"
"1542",1,24,5,216.985443107965,"DGDG","DGDG-32:0"
"1543",1,24,5,19.8721973247982,"MGDG","MGDG-36:2"
"1544",1,24,5,141.964384314807,"MGDG","MGDG-30:2"
"1545",1,24,5,3.25577628765896,"MGDG","MGDG-28:1"
"1546",1,24,5,542.627114878823,"MGDG","MGDG-28:0"
"1547",1,24,5,316.850691674298,"MGDG","MGDG-30:0"
"1548",1,24,5,9.22189529475198,"MGDG","MGDG-30:3"
"1549",1,24,5,43.6103696999325,"MGDG","MGDG-34:0"
"1550",1,24,5,14.7982707295364,"MGDG","MGDG-34:1"
"1551",1,24,5,52.1735499564479,"MGDG","MGDG-32:1"
"1552",1,24,5,19.8515692646435,"MGDG","MGDG-32:2"
"1553",1,24,5,29.6624590591203,"MGDG","MGDG-30:1"
"1554",1,24,5,21.2661207659422,"Other","PI-DAG-38:5"
"1555",1,24,5,3.00159650908082,"PC","PC-38:6"
"1556",1,24,5,154.439352226377,"PC","PC-32:0"
"1557",1,24,5,389.352794057467,"PC","PC-28:0"
"1558",1,24,5,185.377315238061,"PC","PC-34:1"
"1559",1,24,5,232.22772381503,"PC","PC-30:0"
"1560",1,24,5,12.7482171510872,"PC","PC-36:3"
"1561",1,24,5,4.03380933843568,"PC","PC-40:9"
"1562",1,24,5,10.1061510154454,"PE","PE-DAG-32:3"
"1563",1,24,5,2.1277762104454,"PE","PE-DAG-40:7"
"1564",1,24,5,41.1926611037613,"PE","PE-DAG-44:12"
"1565",1,24,5,54.8239678460218,"PE","PE-DAG-36:2"
"1566",1,24,5,10.3858944877986,"PE","PE-DAG-36:3"
"1567",1,24,5,4.10424210657639,"PE","PE-DAG-38:6"
"1568",1,24,5,12.8960938047584,"PE","PE-DAG-34:1"
"1569",1,24,5,1.4609940649608,"PE","PE-DAG-30:1"
"1570",1,24,5,85.4009595151808,"PE","PE-DAG-34:2"
"1571",1,24,5,143.107853638803,"PG","PG-DAG-32:1"
"1572",1,24,5,165.461863094032,"PG","PG-DAG-34:3"
"1573",1,24,5,493.648764449501,"PG","PG-DAG-32:0"
"1574",1,24,5,704.257435317537,"PG","PG-DAG-34:2"
"1575",1,24,5,1401.04351232817,"PG","PG-DAG-36:2"
"1576",1,24,5,762.314717512638,"PG","PG-DAG-30:0"
"1577",1,24,5,128.6531893902,"PG","PG-DAG-36:5"
"1578",1,24,5,113.790669174438,"PG","PG-DAG-36:1"
"1579",1,24,5,387.235509229977,"PG","PG-DAG-34:1"
"1580",1,24,5,220.013253365977,"PG","PG-DAG-30:1"
"1581",1,24,5,97.6969308973956,"SQ","SQDG-34:2"
"1582",1,24,5,27.0758520134398,"SQ","SQDG-36:0"
"1583",1,24,5,197.082670761154,"SQ","SQDG-34:1"
"1584",1,24,5,7.45650711066753,"SQ","SQDG-30:1"
"1585",1,24,5,151.019515794656,"SQ","SQDG-28:0"
"1586",1,24,5,2259.13726567983,"SQ","SQDG-30:0"
"1587",1,24,5,5.28643210933823,"SQ","SQDG-38:3"
"1588",1,24,5,8.97606417666707,"SQ","SQDG-36:2"
"1589",1,24,5,25.5188235709898,"SQ","SQDG-34:0"
"1590",1,24,5,2.65883531158561,"SQ","SQDG-26:0"
"1591",1,24,5,4414.22119360358,"SQ","SQDG-32:0"
"1592",1,24,5,8.52336542869778,"SQ","SQDG-32:2"
"1593",1,24,5,494.514355463454,"SQ","SQDG-34:3"
"1594",1,50,5,11.7926998557185,"BL","DGTA-32:1"
"1595",1,50,5,1.39882252846758,"BL","DGTS-38:1"
"1596",1,50,5,37.4489209782719,"BL","DGTS-30:1"
"1597",1,50,5,15.0437573812734,"BL","DGTS-32:0"
"1598",1,50,5,392.712061741429,"BL","DGCC-38:6"
"1599",1,50,5,6.13565611701232,"BL","DGTA-34:2"
"1600",1,50,5,32.9402402030377,"BL","DGTS-34:2"
"1601",1,50,5,30.7123516840413,"BL","DGTA-36:2"
"1602",1,50,5,9.59488546239868,"BL","DGTA-30:0"
"1603",1,50,5,2.40375147129477,"BL","DGTS-26:0"
"1604",1,50,5,7.95754393937477,"BL","DGTS-38:0"
"1605",1,50,5,130.402750940714,"BL","DGTS-32:1"
"1606",1,50,5,9.00282798232911,"BL","DGTS-36:3"
"1607",1,50,5,369.089471200397,"BL","DGCC-28:0"
"1608",1,50,5,7.53497052107049,"BL","DGTA-32:2"
"1609",1,50,5,13.5066752084526,"BL","DGTA-30:1"
"1610",1,50,5,4.45718101359586,"BL","DGTA-34:4"
"1611",1,50,5,59.5514745785637,"BL","DGTS-34:1"
"1612",1,50,5,7.67825542982365,"BL","DGTA-28:0"
"1613",1,50,5,52.864962340007,"BL","DGTS-36:2"
"1614",1,50,5,58.9814682297936,"BL","DGTS-34:0"
"1615",1,50,5,1.09935550059385,"BL","DGTS-40:1"
"1616",1,50,5,420.641340667036,"BL","DGCC-32:0"
"1617",1,50,5,2.15262768060007,"BL","DGTS-34:3"
"1618",1,50,5,9.77223566057726,"BL","DGCC-36:6"
"1619",1,50,5,10.0933781352442,"BL","DGTA-34:1"
"1620",1,50,5,9.22597102338433,"BL","DGTS-32:2"
"1621",1,50,5,62.5819820607635,"BL","DGTS-30:0"
"1622",1,50,5,28.240980874667,"BL","DGTS-28:0"
"1623",1,50,5,6.4062670890775,"BL","DGTS-28:1"
"1624",1,50,5,4.2074340872512,"BL","DGTS-OH-34:1"
"1625",1,50,5,4.89103077664031,"BL","DGTA-38:6"
"1626",1,50,5,385.625569440928,"BL","DGCC-30:0"
"1627",1,50,5,2.34080728103765,"DGDG","DGDG-34:7"
"1628",1,50,5,475.960329510816,"DGDG","DGDG-34:4"
"1629",1,50,5,3.10028637057026,"DGDG","DGDG-34:3"
"1630",1,50,5,288.065561526007,"DGDG","DGDG-32:0"
"1631",1,50,5,3.66009862824355,"DGDG","DGDG-36:6"
"1632",1,50,5,1170.48988223956,"DGDG","DGDG-34:1"
"1633",1,50,5,2200.02063864333,"DGDG","DGDG-28:0"
"1634",1,50,5,91.6721894125068,"DGDG","DGDG-34:2"
"1635",1,50,5,35.5478713821243,"DGDG","DGDG-34:6"
"1636",1,50,5,864.642519777563,"DGDG","DGDG-30:0"
"1637",1,50,5,37.6633462952101,"DGDG","DGDG-34:5"
"1638",1,50,5,142.521549842117,"DGDG","DGDG-34:0"
"1639",1,50,5,138.282734771013,"DGDG","DGDG-32:4"
"1640",1,50,5,6061.36259740134,"DGDG","DGDG-32:1"
"1641",1,50,5,343.524329201895,"MGDG","MGDG-34:1"
"1642",1,50,5,600.512182874208,"MGDG","MGDG-32:1"
"1643",1,50,5,9368.48392547473,"MGDG","MGDG-30:1"
"1644",1,50,5,2122.55226459922,"MGDG","MGDG-28:0"
